customer_id,age,gender,loyalty_tier,signup_year,preferred_store
CUST004414,27,M,Silver,2021,Miami-Brickell
CUST004415,35,F,Bronze,2020,LA-Downtown
CUST004416,25,F,Platinum,2020,LA-Pasadena
CUST004417,55,F,Bronze,2023,LA-Pasadena
CUST004418,42,F,Bronze,2023,Miami-Brickell
CUST004419,43,M,Silver,2021,NYC-Brooklyn
CUST004420,57,F,Bronze,2023,NYC-Brooklyn
CUST004421,54,F,Bronze,2023,Houston-Galleria
CUST004422,48,M,Gold,2023,Miami-Brickell
CUST004423,18,M,Gold,2022,Houston-Galleria
CUST004424,28,M,Bronze,2023,Miami-Brickell
CUST004425,23,F,Bronze,2020,Chicago-Oak Park
CUST004426,48,F,Silver,2020,LA-Downtown
CUST004427,40,M,Bronze,2022,NYC-Brooklyn
CUST004428,18,M,Bronze,2020,LA-Downtown
CUST004429,35,F,Silver,2020,Phoenix-Central
CUST004430,18,M,Bronze,2020,Houston-Galleria
CUST004431,37,M,Bronze,2022,Phoenix-Central
CUST004432,18,F,Silver,2022,NYC-Brooklyn
CUST004433,45,M,Silver,2023,LA-Downtown
CUST004434,43,F,Bronze,2021,LA-Downtown
CUST004435,64,M,Gold,2022,Houston-Heights
CUST004436,49,F,Silver,2023,Miami-Brickell
CUST004437,32,M,Silver,2023,Houston-Galleria
CUST004438,49,M,Bronze,2021,Houston-Heights
CUST004439,18,F,Silver,2022,Phoenix-Central
CUST004440,24,F,Silver,2023,Houston-Heights
CUST004441,42,F,Silver,2023,LA-Downtown
CUST004442,18,M,Silver,2021,Phoenix-Central
CUST004443,37,F,Bronze,2022,Miami-Brickell
CUST004444,23,F,Bronze,2022,Houston-Galleria
CUST004445,39,M,Gold,2021,NYC-Brooklyn
CUST004446,22,F,Bronze,2022,Houston-Heights
CUST004447,43,M,Silver,2020,Chicago-Oak Park
CUST004448,38,F,Gold,2021,Houston-Heights
CUST004449,57,F,Bronze,2020,NYC-Manhattan
CUST004450,38,M,Platinum,2020,LA-Pasadena
CUST004451,27,F,Gold,2020,Chicago-Oak Park
CUST004452,34,M,Silver,2023,NYC-Brooklyn
CUST004453,19,F,Silver,2020,Chicago-Oak Park
CUST004454,43,F,Gold,2020,Houston-Galleria
CUST004455,46,F,Bronze,2023,Chicago-Oak Park
CUST004456,72,M,Silver,2022,Houston-Heights
CUST004457,29,M,Bronze,2022,Chicago-Loop
CUST004458,34,F,Gold,2023,LA-Downtown
CUST004459,29,F,Silver,2022,NYC-Brooklyn
CUST004460,40,F,Silver,2022,NYC-Brooklyn
CUST004461,43,M,Bronze,2022,LA-Pasadena
CUST004462,37,F,Bronze,2022,Miami-Brickell
CUST004463,53,F,Gold,2023,Houston-Heights
CUST004464,29,F,Bronze,2021,NYC-Brooklyn
CUST004465,51,M,Silver,2020,Houston-Galleria
CUST004466,45,F,Silver,2021,Chicago-Oak Park
CUST004467,37,M,Bronze,2021,LA-Downtown
CUST004468,33,F,Bronze,2020,Houston-Heights
CUST004469,71,F,Bronze,2022,NYC-Manhattan
CUST004470,26,F,Gold,2023,NYC-Manhattan
CUST004471,42,M,Bronze,2020,Houston-Galleria
CUST004472,27,F,Bronze,2022,Chicago-Oak Park
CUST004473,62,F,Platinum,2021,Chicago-Oak Park
CUST004474,50,M,Gold,2022,Houston-Galleria
CUST004475,28,M,Silver,2020,Miami-Brickell
CUST004476,45,M,Silver,2023,NYC-Manhattan
CUST004477,41,F,Gold,2020,Houston-Heights
CUST004478,30,M,Platinum,2023,Chicago-Loop
CUST004479,48,M,Gold,2020,LA-Downtown
CUST004480,43,F,Silver,2023,Chicago-Loop
CUST004481,41,F,Silver,2021,Chicago-Oak Park
CUST004482,37,F,Silver,2023,Chicago-Oak Park
CUST004483,44,F,Gold,2023,LA-Downtown
CUST004484,41,F,Silver,2023,NYC-Manhattan
CUST004485,38,F,Bronze,2023,Houston-Galleria
CUST004486,29,F,Silver,2021,Phoenix-Central
CUST004487,61,M,Bronze,2021,Miami-Brickell
CUST004488,23,F,Bronze,2023,Phoenix-Central
CUST004489,43,F,Bronze,2023,LA-Downtown
CUST004490,33,F,Bronze,2022,Phoenix-Central
CUST004491,62,M,Silver,2021,Houston-Galleria
CUST004492,25,M,Bronze,2020,Chicago-Oak Park
CUST004493,27,M,Silver,2021,LA-Downtown
CUST004494,24,M,Platinum,2022,Houston-Heights
CUST004495,42,M,Bronze,2023,NYC-Brooklyn
CUST004496,18,M,Bronze,2021,Phoenix-Central
CUST004497,31,M,Bronze,2021,Miami-Brickell
CUST004498,18,F,Gold,2020,Miami-Brickell
CUST004499,41,F,Bronze,2020,Phoenix-Central
CUST004500,30,F,Bronze,2023,Phoenix-Central
CUST004501,18,M,Bronze,2020,Houston-Heights
CUST004502,53,M,Bronze,2023,NYC-Brooklyn
CUST004503,19,M,Silver,2020,LA-Pasadena
CUST004504,49,F,Silver,2023,NYC-Brooklyn
CUST004505,28,M,Bronze,2020,LA-Pasadena
CUST004506,60,F,Bronze,2022,Chicago-Oak Park
CUST004507,48,M,Silver,2023,Phoenix-Central
CUST004508,23,M,Platinum,2021,Houston-Heights
CUST004509,25,M,Silver,2022,Phoenix-Central
CUST004510,46,F,Gold,2023,Phoenix-Central
CUST004511,34,M,Platinum,2020,Phoenix-Central
CUST004512,35,F,Bronze,2022,NYC-Manhattan
CUST004513,55,M,Bronze,2022,Miami-Brickell
CUST004514,27,M,Silver,2023,Chicago-Loop
CUST004515,39,M,Bronze,2021,LA-Downtown
CUST004516,51,Other,Bronze,2022,Chicago-Loop
CUST004517,49,F,Silver,2023,Chicago-Oak Park
CUST004518,35,F,Silver,2022,Houston-Galleria
CUST004519,33,F,Bronze,2020,Chicago-Loop
CUST004520,18,F,Silver,2020,Chicago-Oak Park
CUST004521,23,M,Bronze,2021,Chicago-Loop
CUST004522,42,F,Bronze,2021,Phoenix-Central
CUST004523,36,F,Bronze,2021,NYC-Brooklyn
CUST004524,39,M,Bronze,2021,Houston-Heights
CUST004525,52,M,Platinum,2023,Chicago-Oak Park
CUST004526,21,F,Bronze,2023,Chicago-Loop
CUST004527,34,M,Gold,2020,LA-Pasadena
CUST004528,40,M,Platinum,2021,LA-Downtown
CUST004529,28,M,Bronze,2022,LA-Downtown
CUST004530,58,M,Bronze,2020,Houston-Galleria
CUST004531,50,F,Gold,2020,NYC-Brooklyn
CUST004532,42,F,Bronze,2023,LA-Downtown
CUST004533,63,F,Bronze,2023,Chicago-Loop
CUST004534,18,F,Bronze,2023,Houston-Galleria
CUST004535,37,M,Silver,2023,Chicago-Loop
CUST004536,43,F,Gold,2022,NYC-Brooklyn
CUST004537,25,F,Silver,2023,Houston-Heights
CUST004538,42,M,Bronze,2022,LA-Downtown
CUST004539,22,F,Silver,2021,Miami-Brickell
CUST004540,47,F,Silver,2020,Chicago-Loop
CUST004541,52,F,Silver,2022,Phoenix-Central
CUST004542,41,M,Gold,2021,Chicago-Oak Park
CUST004543,18,M,Bronze,2023,LA-Downtown
CUST004544,24,F,Bronze,2022,Miami-Brickell
CUST004545,45,F,Bronze,2023,LA-Pasadena
CUST004546,38,F,Silver,2021,Houston-Galleria
CUST004547,18,F,Gold,2021,Houston-Heights
CUST004548,55,M,Bronze,2021,Chicago-Loop
CUST004549,39,F,Bronze,2021,Phoenix-Central
CUST004550,26,F,Platinum,2022,Phoenix-Central
CUST004551,51,Other,Bronze,2020,LA-Downtown
CUST004552,28,F,Gold,2023,NYC-Brooklyn
CUST004553,28,M,Platinum,2020,NYC-Manhattan
CUST004554,43,F,Gold,2023,NYC-Manhattan
CUST004555,62,F,Bronze,2021,Chicago-Oak Park
CUST004556,60,M,Silver,2022,LA-Downtown
CUST004557,43,F,Bronze,2023,Chicago-Loop
CUST004558,44,M,Bronze,2022,Chicago-Oak Park
CUST004559,49,M,Bronze,2021,LA-Downtown
CUST004560,20,F,Bronze,2021,Houston-Galleria
CUST004561,47,M,Platinum,2020,LA-Pasadena
CUST004562,27,F,Silver,2022,Phoenix-Central
CUST004563,42,F,Bronze,2022,NYC-Brooklyn
CUST004564,34,F,Silver,2023,Houston-Galleria
CUST004565,45,F,Silver,2021,LA-Pasadena
CUST004566,39,F,Bronze,2020,NYC-Brooklyn
CUST004567,18,M,Bronze,2021,NYC-Brooklyn
CUST004568,40,F,Silver,2023,Houston-Heights
CUST004569,46,M,Gold,2023,Phoenix-Central
CUST004570,44,F,Bronze,2021,NYC-Manhattan
CUST004571,36,F,Gold,2022,LA-Downtown
CUST004572,60,M,Silver,2023,Houston-Heights
CUST004573,42,F,Bronze,2022,Houston-Heights
CUST004574,44,F,Bronze,2023,Chicago-Oak Park
CUST004575,52,M,Silver,2023,NYC-Manhattan
CUST004576,43,M,Bronze,2022,Chicago-Loop
CUST004577,25,M,Bronze,2022,Chicago-Loop
CUST004578,18,Other,Gold,2021,Houston-Heights
CUST004579,31,F,Bronze,2020,Phoenix-Central
CUST004580,48,M,Bronze,2023,NYC-Manhattan
CUST004581,33,F,Bronze,2021,Miami-Brickell
CUST004582,49,F,Bronze,2021,Chicago-Loop
CUST004583,40,F,Gold,2023,Houston-Galleria
CUST004584,56,F,Bronze,2020,Miami-Brickell
CUST004585,33,M,Silver,2022,Houston-Galleria
CUST004586,44,M,Silver,2022,NYC-Manhattan
CUST004587,45,F,Bronze,2020,LA-Downtown
CUST004588,59,F,Bronze,2020,Phoenix-Central
CUST004589,18,F,Silver,2021,NYC-Brooklyn
CUST004590,31,M,Gold,2021,Houston-Galleria
CUST004591,49,F,Silver,2020,Chicago-Loop
CUST004592,59,M,Bronze,2023,Miami-Brickell
CUST004593,41,F,Bronze,2023,Miami-Brickell
CUST004594,33,M,Bronze,2020,NYC-Manhattan
CUST004595,48,F,Bronze,2022,Miami-Brickell
CUST004596,50,Other,Platinum,2021,Phoenix-Central
CUST004597,32,M,Bronze,2021,Miami-Brickell
CUST004598,42,F,Bronze,2023,Chicago-Oak Park
CUST004599,54,F,Bronze,2020,Miami-Brickell
CUST004600,64,M,Bronze,2023,LA-Downtown
CUST004601,48,M,Bronze,2021,NYC-Brooklyn
CUST004602,38,F,Bronze,2022,Chicago-Loop
CUST004603,37,M,Gold,2023,LA-Downtown
CUST004604,45,M,Bronze,2022,Miami-Brickell
CUST004605,36,F,Silver,2023,Houston-Galleria
CUST004606,40,F,Silver,2020,Chicago-Loop
CUST004607,23,F,Bronze,2022,NYC-Manhattan
CUST004608,56,F,Bronze,2021,NYC-Brooklyn
CUST004609,22,F,Silver,2021,Houston-Galleria
CUST004610,31,F,Gold,2021,NYC-Manhattan
CUST004611,39,M,Bronze,2022,Houston-Heights
CUST004612,65,M,Bronze,2022,NYC-Manhattan
CUST004613,32,F,Silver,2020,LA-Pasadena
CUST004614,28,F,Bronze,2022,LA-Downtown
CUST004615,30,M,Silver,2021,LA-Downtown
CUST004616,61,Other,Bronze,2022,Chicago-Oak Park
CUST004617,18,F,Bronze,2023,LA-Pasadena
CUST004618,23,F,Gold,2021,LA-Pasadena
CUST004619,76,M,Silver,2022,LA-Downtown
CUST004620,46,M,Bronze,2023,Phoenix-Central
CUST004621,22,F,Silver,2022,LA-Downtown
CUST004622,37,M,Bronze,2023,Houston-Heights
CUST004623,38,M,Bronze,2020,Miami-Brickell
CUST004624,49,M,Bronze,2021,Chicago-Loop
CUST004625,63,F,Bronze,2022,LA-Pasadena
CUST004626,43,M,Bronze,2022,LA-Downtown
CUST004627,30,F,Silver,2021,LA-Downtown
CUST004628,49,M,Bronze,2021,Chicago-Loop
CUST004629,28,M,Gold,2022,Houston-Galleria
CUST004630,23,M,Bronze,2023,Houston-Galleria
CUST004631,18,F,Bronze,2022,NYC-Brooklyn
CUST004632,18,F,Silver,2023,NYC-Manhattan
CUST004633,25,M,Bronze,2022,Houston-Heights
CUST004634,21,F,Silver,2023,Phoenix-Central
CUST004635,42,M,Bronze,2020,NYC-Manhattan
CUST004636,21,F,Bronze,2023,Houston-Galleria
CUST004637,18,M,Silver,2023,Chicago-Loop
CUST004638,23,F,Silver,2023,Miami-Brickell
CUST004639,31,F,Bronze,2023,Phoenix-Central
CUST004640,29,F,Bronze,2023,Houston-Galleria
CUST004641,59,M,Bronze,2020,LA-Pasadena
CUST004642,29,F,Bronze,2023,LA-Pasadena
CUST004643,50,F,Platinum,2020,Chicago-Loop
CUST004644,37,F,Silver,2023,Chicago-Loop
CUST004645,37,M,Bronze,2022,NYC-Manhattan
CUST004646,26,F,Bronze,2021,NYC-Manhattan
CUST004647,37,M,Bronze,2021,Houston-Galleria
CUST004648,27,F,Bronze,2021,NYC-Manhattan
CUST004649,40,M,Gold,2022,Chicago-Loop
CUST004650,34,F,Bronze,2022,NYC-Brooklyn
CUST004651,24,M,Gold,2021,Chicago-Loop
CUST004652,51,M,Gold,2021,LA-Pasadena
CUST004653,43,M,Silver,2021,NYC-Manhattan
CUST004654,31,F,Bronze,2021,LA-Downtown
CUST004655,40,F,Bronze,2022,NYC-Manhattan
CUST004656,36,F,Gold,2022,Chicago-Loop
CUST004657,25,F,Gold,2020,NYC-Manhattan
CUST004658,38,F,Silver,2022,Chicago-Loop
CUST004659,29,M,Bronze,2023,NYC-Manhattan
CUST004660,24,F,Bronze,2023,LA-Pasadena
CUST004661,18,M,Bronze,2020,LA-Pasadena
CUST004662,32,F,Bronze,2023,Chicago-Oak Park
CUST004663,45,M,Silver,2020,Chicago-Loop
CUST004664,28,F,Gold,2020,Miami-Brickell
CUST004665,73,F,Silver,2021,Phoenix-Central
CUST004666,50,M,Silver,2022,Chicago-Oak Park
CUST004667,56,F,Silver,2023,NYC-Manhattan
CUST004668,49,M,Silver,2023,Phoenix-Central
CUST004669,63,M,Bronze,2021,Houston-Galleria
CUST004670,26,F,Gold,2022,Houston-Heights
CUST004671,18,F,Bronze,2020,Miami-Brickell
CUST004672,31,F,Gold,2023,Chicago-Loop
CUST004673,45,F,Bronze,2021,Chicago-Loop
CUST004674,40,M,Silver,2021,LA-Downtown
CUST004675,41,M,Silver,2023,NYC-Manhattan
CUST004676,56,F,Bronze,2021,NYC-Manhattan
CUST004677,43,F,Bronze,2020,Houston-Heights
CUST004678,49,M,Bronze,2023,NYC-Manhattan
CUST004679,24,M,Silver,2020,Phoenix-Central
CUST004680,22,M,Bronze,2020,LA-Downtown
CUST004681,60,M,Bronze,2022,Chicago-Oak Park
CUST004682,39,M,Gold,2021,Phoenix-Central
CUST004683,29,M,Silver,2023,NYC-Brooklyn
CUST004684,29,F,Gold,2022,NYC-Brooklyn
CUST004685,28,M,Bronze,2022,LA-Pasadena
CUST004686,28,M,Bronze,2020,Phoenix-Central
CUST004687,20,F,Bronze,2021,LA-Downtown
CUST004688,18,F,Gold,2023,Chicago-Loop
CUST004689,35,M,Gold,2021,Houston-Galleria
CUST004690,29,M,Gold,2020,Houston-Galleria
CUST004691,53,F,Silver,2021,Phoenix-Central
CUST004692,42,M,Bronze,2023,NYC-Brooklyn
CUST004693,41,M,Bronze,2023,Miami-Brickell
CUST004694,27,F,Silver,2021,Houston-Heights
CUST004695,36,M,Bronze,2021,Miami-Brickell
CUST004696,43,F,Silver,2023,NYC-Manhattan
CUST004697,48,F,Gold,2020,Houston-Heights
CUST004698,36,M,Bronze,2021,Chicago-Oak Park
CUST004699,53,M,Silver,2021,Houston-Heights
CUST004700,38,F,Bronze,2021,NYC-Brooklyn
CUST004701,49,F,Bronze,2020,Chicago-Loop
CUST004702,31,Other,Bronze,2023,Phoenix-Central
CUST004703,18,F,Silver,2021,Phoenix-Central
CUST004704,41,M,Silver,2021,Chicago-Oak Park
CUST004705,48,M,Bronze,2022,Houston-Galleria
CUST004706,46,M,Bronze,2023,Chicago-Oak Park
CUST004707,43,F,Bronze,2022,Phoenix-Central
CUST004708,33,M,Silver,2021,LA-Downtown
CUST004709,26,F,Bronze,2020,Miami-Brickell
CUST004710,45,F,Silver,2022,Chicago-Oak Park
CUST004711,43,F,Bronze,2022,Miami-Brickell
CUST004712,30,F,Silver,2021,NYC-Manhattan
CUST004713,53,M,Bronze,2022,Chicago-Oak Park
CUST004714,25,M,Bronze,2023,Chicago-Loop
CUST004715,29,F,Silver,2020,Chicago-Loop
CUST004716,60,F,Silver,2023,LA-Downtown
CUST004717,50,F,Gold,2022,LA-Pasadena
CUST004718,32,F,Platinum,2021,Phoenix-Central
CUST004719,42,F,Bronze,2022,NYC-Brooklyn
CUST004720,40,M,Silver,2022,LA-Downtown
CUST004721,18,M,Silver,2023,Houston-Galleria
CUST004722,25,F,Silver,2021,Chicago-Oak Park
CUST004723,37,F,Bronze,2022,Miami-Brickell
CUST004724,33,F,Silver,2022,NYC-Manhattan
CUST004725,41,M,Platinum,2021,LA-Downtown
CUST004726,53,F,Bronze,2020,Houston-Heights
CUST004727,33,M,Bronze,2023,NYC-Brooklyn
CUST004728,23,M,Bronze,2020,NYC-Brooklyn
CUST004729,42,M,Bronze,2022,LA-Downtown
CUST004730,33,F,Bronze,2021,Miami-Brickell
CUST004731,35,M,Bronze,2023,Chicago-Loop
CUST004732,33,M,Bronze,2022,LA-Downtown
CUST004733,69,M,Gold,2020,Phoenix-Central
CUST004734,18,M,Bronze,2020,Houston-Galleria
CUST004735,32,F,Silver,2021,LA-Downtown
CUST004736,37,F,Gold,2022,Miami-Brickell
CUST004737,27,F,Silver,2022,Miami-Brickell
CUST004738,50,M,Bronze,2023,Houston-Heights
CUST004739,49,F,Gold,2021,LA-Pasadena
CUST004740,37,M,Bronze,2023,LA-Pasadena
CUST004741,34,F,Bronze,2021,LA-Downtown
CUST004742,36,F,Bronze,2023,Miami-Brickell
CUST004743,36,F,Gold,2020,NYC-Manhattan
CUST004744,36,F,Bronze,2023,LA-Downtown
CUST004745,35,M,Bronze,2021,NYC-Brooklyn
CUST004746,41,F,Silver,2022,Houston-Galleria
CUST004747,48,F,Silver,2022,NYC-Manhattan
CUST004748,20,F,Silver,2022,Houston-Heights
CUST004749,23,F,Bronze,2023,NYC-Brooklyn
CUST004750,18,M,Silver,2022,LA-Pasadena
CUST004751,50,F,Bronze,2021,NYC-Brooklyn
CUST004752,41,F,Bronze,2021,Phoenix-Central
CUST004753,45,F,Bronze,2020,Houston-Galleria
CUST004754,18,M,Bronze,2021,Chicago-Loop
CUST004755,62,M,Bronze,2021,Miami-Brickell
CUST004756,29,F,Silver,2022,Phoenix-Central
CUST004757,40,M,Bronze,2023,Chicago-Oak Park
CUST004758,49,M,Bronze,2021,LA-Downtown
CUST004759,24,M,Bronze,2023,NYC-Brooklyn
CUST004760,30,F,Bronze,2023,Phoenix-Central
CUST004761,40,F,Gold,2022,Houston-Heights
CUST004762,78,F,Bronze,2022,Chicago-Oak Park
CUST004763,42,F,Silver,2023,NYC-Manhattan
CUST004764,60,M,Bronze,2021,Chicago-Loop
CUST004765,54,M,Bronze,2023,Miami-Brickell
CUST004766,43,M,Bronze,2021,LA-Downtown
CUST004767,24,F,Bronze,2020,LA-Pasadena
CUST004768,52,Other,Silver,2022,NYC-Brooklyn
CUST004769,18,M,Bronze,2021,LA-Pasadena
CUST004770,60,M,Platinum,2020,LA-Downtown
CUST004771,40,F,Silver,2020,Houston-Heights
CUST004772,18,F,Bronze,2021,LA-Pasadena
CUST004773,33,F,Platinum,2021,Houston-Galleria
CUST004774,47,F,Bronze,2020,Chicago-Oak Park
CUST004775,34,M,Silver,2020,LA-Downtown
CUST004776,48,F,Bronze,2022,Houston-Heights
CUST004777,26,M,Silver,2020,Phoenix-Central
CUST004778,19,F,Bronze,2023,NYC-Manhattan
CUST004779,36,M,Gold,2023,Houston-Heights
CUST004780,38,F,Bronze,2022,Miami-Brickell
CUST004781,33,F,Silver,2021,Chicago-Oak Park
CUST004782,55,F,Gold,2022,LA-Downtown
CUST004783,26,M,Bronze,2020,NYC-Manhattan
CUST004784,42,F,Platinum,2023,Houston-Galleria
CUST004785,38,M,Silver,2020,NYC-Brooklyn
CUST004786,18,F,Gold,2021,Phoenix-Central
CUST004787,19,M,Bronze,2020,Houston-Heights
CUST004788,38,F,Gold,2023,Chicago-Loop
CUST004789,65,M,Gold,2020,Houston-Galleria
CUST004790,46,M,Bronze,2020,Chicago-Loop
CUST004791,18,F,Silver,2020,Houston-Heights
CUST004792,18,F,Platinum,2023,NYC-Manhattan
CUST004793,48,M,Silver,2021,Chicago-Oak Park
CUST004794,36,M,Platinum,2023,Chicago-Loop
CUST004795,53,M,Silver,2023,Chicago-Loop
CUST004796,25,M,Bronze,2022,Miami-Brickell
CUST004797,42,F,Gold,2020,Chicago-Oak Park
CUST004798,49,F,Silver,2023,LA-Pasadena
CUST004799,31,F,Bronze,2021,Houston-Galleria
CUST004800,32,F,Bronze,2022,Phoenix-Central
CUST004801,38,F,Bronze,2022,Phoenix-Central
CUST004802,45,F,Silver,2022,Houston-Heights
CUST004803,37,M,Gold,2023,Miami-Brickell
CUST004804,51,F,Gold,2023,Phoenix-Central
CUST004805,31,M,Bronze,2021,LA-Downtown
CUST004806,19,M,Bronze,2020,NYC-Brooklyn
CUST004807,65,F,Bronze,2023,Chicago-Loop
CUST004808,29,F,Silver,2020,Houston-Galleria
CUST004809,30,M,Gold,2022,Miami-Brickell
CUST004810,37,M,Gold,2020,NYC-Manhattan
CUST004811,38,M,Bronze,2021,Phoenix-Central
CUST004812,32,F,Silver,2022,Chicago-Loop
CUST004813,37,M,Silver,2022,Houston-Galleria
CUST004814,37,F,Gold,2023,Houston-Heights
CUST004815,40,F,Silver,2023,LA-Downtown
CUST004816,18,M,Silver,2022,NYC-Brooklyn
CUST004817,64,F,Gold,2021,LA-Pasadena
CUST004818,35,F,Bronze,2022,Miami-Brickell
CUST004819,46,F,Gold,2021,Houston-Heights
CUST004820,18,F,Gold,2022,Chicago-Loop
CUST004821,31,M,Gold,2023,Houston-Heights
CUST004822,28,F,Bronze,2022,Chicago-Loop
CUST004823,58,F,Gold,2020,NYC-Manhattan
CUST004824,29,Other,Bronze,2022,Phoenix-Central
CUST004825,48,F,Silver,2021,Phoenix-Central
CUST004826,28,F,Gold,2021,Phoenix-Central
CUST004827,31,M,Bronze,2023,Houston-Galleria
CUST004828,34,M,Silver,2020,Miami-Brickell
CUST004829,55,M,Silver,2022,Miami-Brickell
CUST004830,18,M,Gold,2023,Houston-Galleria
CUST004831,19,F,Bronze,2021,Houston-Heights
CUST004832,18,M,Gold,2022,Houston-Galleria
CUST004833,22,F,Platinum,2022,LA-Pasadena
CUST004834,26,F,Silver,2022,LA-Downtown
CUST004835,18,M,Bronze,2023,Houston-Galleria
CUST004836,27,F,Silver,2023,Houston-Heights
CUST004837,18,M,Bronze,2021,Houston-Heights
CUST004838,23,M,Silver,2022,Houston-Galleria
CUST004839,54,Other,Bronze,2020,Houston-Heights
CUST004840,43,M,Bronze,2020,LA-Pasadena
CUST004841,40,M,Bronze,2021,NYC-Manhattan
CUST004842,23,F,Silver,2021,Miami-Brickell
CUST004843,18,M,Silver,2022,NYC-Brooklyn
CUST004844,22,M,Silver,2022,Chicago-Loop
CUST004845,37,F,Bronze,2021,Miami-Brickell
CUST004846,50,F,Bronze,2023,Houston-Heights
CUST004847,50,F,Bronze,2023,Miami-Brickell
CUST004848,46,F,Silver,2022,Houston-Galleria
CUST004849,27,M,Bronze,2021,NYC-Manhattan
CUST004850,38,F,Silver,2021,NYC-Manhattan
CUST004851,33,M,Bronze,2020,Houston-Heights
CUST004852,35,M,Gold,2021,Chicago-Loop
CUST004853,66,Other,Bronze,2023,Chicago-Oak Park
CUST004854,18,F,Bronze,2021,Houston-Galleria
CUST004855,34,M,Bronze,2021,Chicago-Oak Park
CUST004856,54,M,Bronze,2022,Miami-Brickell
CUST004857,18,M,Bronze,2022,NYC-Manhattan
CUST004858,28,F,Gold,2023,NYC-Brooklyn
CUST004859,30,M,Silver,2020,NYC-Manhattan
CUST004860,34,F,Bronze,2023,Houston-Galleria
CUST004861,18,M,Gold,2021,Chicago-Oak Park
CUST004862,46,M,Bronze,2021,Chicago-Loop
CUST004863,47,F,Gold,2022,Phoenix-Central
CUST004864,45,F,Bronze,2022,Chicago-Loop
CUST004865,25,M,Bronze,2020,Phoenix-Central
CUST004866,39,F,Silver,2020,NYC-Brooklyn
CUST004867,25,F,Bronze,2022,LA-Pasadena
CUST004868,33,F,Bronze,2022,Chicago-Oak Park
CUST004869,68,F,Gold,2022,Phoenix-Central
CUST004870,39,F,Silver,2021,NYC-Manhattan
CUST004871,21,F,Gold,2022,Chicago-Loop
CUST004872,40,F,Silver,2023,Chicago-Loop
CUST004873,19,M,Bronze,2023,Houston-Heights
CUST004874,21,F,Silver,2021,Chicago-Loop
CUST004875,23,F,Gold,2020,LA-Pasadena
CUST004876,31,F,Bronze,2022,NYC-Brooklyn
CUST004877,51,M,Bronze,2020,Houston-Heights
CUST004878,46,F,Silver,2023,Miami-Brickell
CUST004879,45,F,Gold,2021,Houston-Heights
CUST004880,22,F,Bronze,2020,Houston-Heights
CUST004881,30,M,Silver,2023,Chicago-Oak Park
CUST004882,41,F,Bronze,2021,Miami-Brickell
CUST004883,29,F,Bronze,2020,LA-Downtown
CUST004884,34,M,Silver,2023,Houston-Heights
CUST004885,44,F,Bronze,2020,LA-Downtown
CUST004886,33,M,Bronze,2021,Chicago-Loop
CUST004887,41,F,Silver,2021,NYC-Brooklyn
CUST004888,60,F,Bronze,2020,Houston-Galleria
CUST004889,35,M,Gold,2020,Chicago-Loop
CUST004890,54,F,Platinum,2020,NYC-Brooklyn
CUST004891,45,F,Silver,2021,Houston-Heights
CUST004892,18,M,Gold,2023,NYC-Brooklyn
CUST004893,22,F,Gold,2022,Houston-Heights
CUST004894,26,M,Silver,2022,Chicago-Loop
CUST004895,26,M,Silver,2022,Miami-Brickell
CUST004896,36,F,Bronze,2023,LA-Downtown
CUST004897,46,M,Gold,2022,Chicago-Oak Park
CUST004898,55,F,Bronze,2023,Houston-Heights
CUST004899,42,F,Bronze,2022,Chicago-Loop
CUST004900,31,F,Silver,2022,LA-Downtown
CUST004901,18,F,Bronze,2020,LA-Pasadena
CUST004902,38,F,Bronze,2023,NYC-Manhattan
CUST004903,38,F,Silver,2021,Phoenix-Central
CUST004904,40,F,Bronze,2023,Chicago-Oak Park
CUST004905,67,F,Gold,2023,Chicago-Loop
CUST004906,55,F,Platinum,2020,Chicago-Oak Park
CUST004907,48,M,Silver,2021,NYC-Manhattan
CUST004908,24,F,Bronze,2023,LA-Downtown
CUST004909,30,M,Silver,2020,NYC-Manhattan
CUST004910,36,M,Bronze,2022,NYC-Brooklyn
CUST004911,27,M,Silver,2021,Phoenix-Central
CUST004912,45,M,Bronze,2022,Houston-Galleria
CUST004913,42,M,Bronze,2023,NYC-Manhattan
CUST004914,22,F,Bronze,2022,Houston-Heights
CUST004915,54,F,Platinum,2021,Houston-Galleria
CUST004916,39,M,Bronze,2022,NYC-Brooklyn
CUST004917,18,F,Bronze,2021,LA-Pasadena
CUST004918,37,F,Bronze,2020,Houston-Heights
CUST004919,41,F,Silver,2022,LA-Pasadena
CUST004920,51,M,Gold,2023,Houston-Galleria
CUST004921,33,M,Bronze,2022,Chicago-Loop
CUST004922,49,F,Bronze,2022,Houston-Heights
CUST004923,40,F,Bronze,2020,Chicago-Oak Park
CUST004924,19,F,Silver,2020,NYC-Manhattan
CUST004925,18,F,Silver,2021,Houston-Galleria
CUST004926,53,F,Gold,2023,Miami-Brickell
CUST004927,54,F,Gold,2022,Houston-Heights
CUST004928,42,F,Bronze,2023,Houston-Galleria
CUST004929,58,F,Gold,2020,NYC-Brooklyn
CUST004930,52,F,Gold,2022,LA-Downtown
CUST004931,47,M,Silver,2021,Miami-Brickell
CUST004932,25,F,Bronze,2023,Phoenix-Central
CUST004933,62,M,Silver,2020,NYC-Manhattan
CUST004934,45,M,Silver,2020,Chicago-Oak Park
